obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('600',)",3.51326990128,29,13,1026.51424148,29,13,14,3779218469.06,3779218539.27,3772425040.21,44.63218,-124.30797,0.0,internal_timestamp,60.641998291,29,29,1563436240.21,33.6980018616,29,29,1,8.11950016022,29,29,3772425040.21
"('601',)",3.5132598877,29,13,1026.51405067,29,13,14,3779218469.06,3779218539.27,3772425040.24,44.63218,-124.30797,0.0,internal_timestamp,60.6180000305,29,29,1563436240.24,33.6978988647,29,29,0,8.11950016022,29,29,3772425040.24
"('602',)",3.5132598877,29,13,1026.51383291,29,13,14,3779218469.06,3779218539.27,3772425040.31,44.63218,-124.30797,0.0,internal_timestamp,60.59400177,29,29,1563436240.31,33.6977996826,29,29,0,8.11970043182,29,29,3772425040.31
"('603',)",3.5132598877,29,13,1026.5135616,29,13,14,3779218469.06,3779218539.27,3772425040.37,44.63218,-124.30797,0.0,internal_timestamp,60.5719985962,29,29,1563436240.37,33.6976013184,29,29,0,8.11979961395,29,29,3772425040.37
"('604',)",3.5132598877,29,13,1026.51327222,29,13,14,3779218469.06,3779218539.27,3772425040.43,44.63218,-124.30797,0.0,internal_timestamp,60.5499992371,29,29,1563436240.43,33.6973991394,29,29,0,8.11999988556,29,29,3772425040.43
"('605',)",3.51326990128,29,13,1026.51323878,29,13,14,3779218469.06,3779218539.27,3772425040.49,44.63218,-124.30797,0.0,internal_timestamp,60.5289993286,29,29,1563436240.49,33.6974983215,29,29,0,8.12010002136,29,29,3772425040.49
"('606',)",3.51326990128,29,13,1026.51313792,29,13,14,3779218469.06,3779218539.27,3772425040.56,44.63218,-124.30797,0.0,internal_timestamp,60.5069999695,29,29,1563436240.56,33.6974983215,29,29,0,8.12010002136,29,29,3772425040.56
"('607',)",3.51327991486,29,13,1026.51301751,29,13,14,3779218469.06,3779218539.27,3772425040.62,44.63218,-124.30797,0.0,internal_timestamp,60.4840011597,29,29,1563436240.62,33.6974983215,29,29,0,8.12020015717,29,29,3772425040.62
"('608',)",3.51327991486,29,13,1026.51298826,29,13,14,3779218469.06,3779218539.27,3772425040.68,44.63218,-124.30797,0.0,internal_timestamp,60.4599990845,29,29,1563436240.68,33.6976013184,29,29,1,8.12020015717,29,29,3772425040.68
"('609',)",3.51327991486,29,13,1026.51289198,29,13,14,3779218469.06,3779218539.27,3772425040.82,44.63218,-124.30797,0.0,internal_timestamp,60.438999176,29,29,1563436240.82,33.6976013184,29,29,0,8.12020015717,29,29,3772425040.82
"('610',)",3.51328992844,29,13,1026.51286434,29,13,14,3779218469.06,3779218539.27,3772425040.82,44.63218,-124.30797,0.0,internal_timestamp,60.4160003662,29,29,1563436240.82,33.6977005005,29,29,0,8.12020015717,29,29,3772425040.82
"('611',)",3.51328992844,29,13,1026.51278303,29,13,14,3779218469.06,3779218539.27,3772425040.87,44.63218,-124.30797,0.0,internal_timestamp,60.3950004578,29,29,1563436240.87,33.6977005005,29,29,0,8.12010002136,29,29,3772425040.87
"('612',)",3.51328992844,29,13,1026.51275997,29,13,14,3779218469.06,3779218539.27,3772425040.93,44.63218,-124.30797,0.0,internal_timestamp,60.3730010986,29,29,1563436240.93,33.6977996826,29,29,0,8.12010002136,29,29,3772425040.93
"('613',)",3.51326990128,29,13,1026.51248975,29,13,14,3779218469.06,3779218539.27,3772425041.0,44.63218,-124.30797,0.0,internal_timestamp,60.3479995728,29,29,1563436241.0,33.6976013184,29,29,0,8.12010002136,29,29,3772425041.0
"('614',)",3.51325011253,29,13,1026.51221194,29,13,14,3779218469.06,3779218539.28,3772425041.06,44.63218,-124.30797,0.0,internal_timestamp,60.3219985962,29,29,1563436241.06,33.6973991394,29,29,0,8.12010002136,29,29,3772425041.06
"('615',)",3.51325011253,29,13,1026.51202748,29,13,14,3779218469.06,3779218539.28,3772425041.12,44.63218,-124.30797,0.0,internal_timestamp,60.3019981384,29,29,1563436241.12,33.6972999573,29,29,0,8.12020015717,29,29,3772425041.12
"('616',)",3.51325011253,29,13,1026.51183385,29,13,14,3779218469.06,3779218539.28,3772425041.18,44.63218,-124.30797,0.0,internal_timestamp,60.2799987793,29,29,1563436241.18,33.6972007751,29,29,0,8.12030029297,29,29,3772425041.18
"('617',)",3.5132598877,29,13,1026.51173757,29,13,14,3779218469.06,3779218539.28,3772425041.24,44.63218,-124.30797,0.0,internal_timestamp,60.2589988708,29,29,1563436241.24,33.6972007751,29,29,0,8.12030029297,29,29,3772425041.24
"('618',)",3.51326990128,29,13,1026.51168122,29,13,14,3779218469.06,3779218539.28,3772425041.31,44.63218,-124.30797,0.0,internal_timestamp,60.233001709,29,29,1563436241.31,33.6972999573,29,29,0,8.12040042877,29,29,3772425041.31
"('619',)",3.5132598877,29,13,1026.51148879,29,13,14,3779218469.06,3779218539.28,3772425041.37,44.63218,-124.30797,0.0,internal_timestamp,60.2080001831,29,29,1563436241.37,33.6972007751,29,29,0,8.12040042877,29,29,3772425041.37
"('620',)",3.5132598877,29,13,1026.51137311,29,13,14,3779218469.06,3779218539.28,3772425041.43,44.63218,-124.30797,0.0,internal_timestamp,60.186000824,29,29,1563436241.43,33.6972007751,29,29,0,8.1204996109,29,29,3772425041.43
"('621',)",3.51326990128,29,13,1026.5112481,29,13,14,3779218469.06,3779218539.28,3772425041.49,44.63218,-124.30797,0.0,internal_timestamp,60.1619987488,29,29,1563436241.49,33.6972007751,29,29,0,8.1205997467,29,29,3772425041.49
"('622',)",3.51326990128,29,13,1026.51106486,29,13,14,3779218469.06,3779218539.28,3772425041.56,44.63218,-124.30797,0.0,internal_timestamp,60.138999939,29,29,1563436241.56,33.697101593,29,29,0,8.1205997467,29,29,3772425041.56
"('623',)",3.5132598877,29,13,1026.51078127,29,13,14,3779218469.06,3779218539.28,3772425041.62,44.63218,-124.30797,0.0,internal_timestamp,60.1150016785,29,29,1563436241.62,33.6968994141,29,29,0,8.12069988251,29,29,3772425041.62
"('624',)",3.51324009895,29,13,1026.51050066,29,13,14,3779218469.06,3779218539.28,3772425041.68,44.63218,-124.30797,0.0,internal_timestamp,60.0909996033,29,29,1563436241.68,33.6967010498,29,29,0,8.12080001831,29,29,3772425041.68
"('625',)",3.51324009895,29,13,1026.51021707,29,13,14,3779218469.06,3779218539.28,3772425041.74,44.63218,-124.30797,0.0,internal_timestamp,60.0670013428,29,29,1563436241.74,33.6964988708,29,29,0,8.12090015411,29,29,3772425041.74
"('626',)",3.51324009895,29,13,1026.51001306,29,13,14,3779218469.06,3779218539.28,3772425041.81,44.63218,-124.30797,0.0,internal_timestamp,60.0460014343,29,29,1563436241.81,33.6963996887,29,13,0,8.12110042572,29,29,3772425041.81
"('627',)",3.51324009895,29,13,1026.50989385,29,13,14,3779218469.06,3779218539.28,3772425041.87,44.63218,-124.30797,0.0,internal_timestamp,60.0200004578,29,29,1563436241.87,33.6963996887,29,13,0,8.12110042572,29,29,3772425041.87
"('628',)",3.51324009895,29,13,1026.50977359,29,13,14,3779218469.06,3779218539.28,3772425041.93,44.63218,-124.30797,0.0,internal_timestamp,59.9970016479,29,29,1563436241.93,33.6963996887,29,13,0,8.12119960785,29,29,3772425041.93
"('629',)",3.51324009895,29,13,1026.50967379,29,13,14,3779218469.06,3779218539.28,3772425041.99,44.63218,-124.30797,0.0,internal_timestamp,59.9720001221,29,29,1563436241.99,33.6963996887,29,13,0,8.12110042572,29,29,3772425041.99
"('630',)",3.51324009895,29,13,1026.50956376,29,13,14,3779218469.06,3779218539.28,3772425042.06,44.63218,-124.30797,0.0,internal_timestamp,59.9480018616,29,29,1563436242.06,33.6963996887,29,13,0,8.12110042572,29,29,3772425042.06
"('631',)",3.51323008537,29,13,1026.5094583,29,13,14,3779218469.06,3779218539.28,3772425042.12,44.63218,-124.30797,0.0,internal_timestamp,59.9249992371,29,29,1563436242.12,33.6963996887,29,13,0,8.12110042572,29,29,3772425042.12
"('632',)",3.51323008537,29,13,1026.50923731,29,13,14,3779218469.06,3779218539.28,3772425042.18,44.63218,-124.30797,0.0,internal_timestamp,59.8969993591,29,29,1563436242.18,33.6963005066,29,13,0,8.12119960785,29,29,3772425042.18
"('633',)",3.51323008537,29,13,1026.50912148,29,13,14,3779218469.06,3779218539.28,3772425042.25,44.63218,-124.30797,0.0,internal_timestamp,59.875,29,29,1563436242.25,33.6963005066,29,13,0,8.12129974365,29,29,3772425042.25
"('634',)",3.51324009895,29,13,1026.50900227,29,13,14,3779218469.06,3779218539.28,3772425042.31,44.63218,-124.30797,0.0,internal_timestamp,59.8489990234,29,29,1563436242.31,33.6963005066,29,13,0,8.12129974365,29,29,3772425042.31
"('635',)",3.51324009895,29,13,1026.50889225,29,13,14,3779218469.06,3779218539.28,3772425042.37,44.63218,-124.30797,0.0,internal_timestamp,59.8250007629,29,29,1563436242.37,33.6963005066,29,13,0,8.12129974365,29,29,3772425042.37
"('636',)",3.51323008537,29,13,1026.50880055,29,13,14,3779218469.06,3779218539.28,3772425042.43,44.63218,-124.30797,0.0,internal_timestamp,59.8050003052,29,29,1563436242.43,33.6963005066,29,13,0,8.12129974365,29,29,3772425042.43
"('637',)",3.51322007179,29,13,1026.50859896,29,13,14,3779218469.06,3779218539.28,3772425042.5,44.63218,-124.30797,0.0,internal_timestamp,59.7779998779,29,29,1563436242.5,33.6962013245,29,13,0,8.12129974365,29,29,3772425042.5
"('638',)",3.51322007179,29,13,1026.50847975,29,13,14,3779218469.06,3779218539.28,3772425042.56,44.63218,-124.30797,0.0,internal_timestamp,59.7519989014,29,29,1563436242.56,33.6962013245,29,13,0,8.12129974365,29,29,3772425042.56
"('639',)",3.51322007179,29,13,1026.50839386,29,13,14,3779218469.06,3779218539.28,3772425042.62,44.63218,-124.30797,0.0,internal_timestamp,59.7299995422,29,29,1563436242.62,33.6962013245,29,13,0,8.12119960785,29,29,3772425042.62
"('640',)",3.51322007179,29,13,1026.5083708,29,13,14,3779218469.06,3779218539.28,3772425042.68,44.63218,-124.30797,0.0,internal_timestamp,59.7080001831,29,29,1563436242.68,33.6963005066,29,13,0,8.12119960785,29,29,3772425042.68
"('641',)",3.51322007179,29,13,1026.5083488,29,13,14,3779218469.06,3779218539.28,3772425042.75,44.63218,-124.30797,0.0,internal_timestamp,59.6829986572,29,29,1563436242.75,33.6963996887,29,13,0,8.12110042572,29,29,3772425042.75
"('642',)",3.51322007179,29,13,1026.50822042,29,13,14,3779218469.06,3779218539.28,3772425042.81,44.63218,-124.30797,0.0,internal_timestamp,59.6549987793,29,29,1563436242.81,33.6963996887,29,13,0,8.12110042572,29,29,3772425042.81
"('643',)",3.51322007179,29,13,1026.50811956,29,13,14,3779218469.06,3779218539.28,3772425042.87,44.63218,-124.30797,0.0,internal_timestamp,59.6329994202,29,29,1563436242.87,33.6963996887,29,13,0,8.12110042572,29,29,3772425042.87
"('644',)",3.51322007179,29,13,1026.50800036,29,13,14,3779218469.06,3779218539.28,3772425042.93,44.63218,-124.30797,0.0,internal_timestamp,59.6069984436,29,29,1563436242.93,33.6963996887,29,13,0,8.12110042572,29,29,3772425042.93
"('645',)",3.51321005821,29,13,1026.50779418,29,13,14,3779218469.06,3779218539.28,3772425043.0,44.63218,-124.30797,0.0,internal_timestamp,59.5789985657,29,29,1563436243.0,33.6963005066,29,13,0,8.12110042572,29,29,3772425043.0
"('646',)",3.51320004463,29,13,1026.50759611,29,13,14,3779218469.06,3779218539.28,3772425043.06,44.63218,-124.30797,0.0,internal_timestamp,59.5559997559,29,29,1563436243.06,33.6962013245,29,29,0,8.12119960785,29,29,3772425043.06
"('647',)",3.51319003105,29,13,1026.50733665,29,13,14,3779218469.06,3779218539.28,3772425043.12,44.63218,-124.30797,0.0,internal_timestamp,59.5340003967,29,29,1563436243.12,33.6959991455,29,29,0,8.12119960785,29,29,3772425043.12
"('648',)",3.51319003105,29,13,1026.50719332,29,13,14,3779218469.06,3779218539.28,3772425043.18,44.63218,-124.30797,0.0,internal_timestamp,59.5060005188,29,29,1563436243.18,33.6959991455,29,29,0,8.12129974365,29,29,3772425043.18
"('649',)",3.51319003105,29,13,1026.50707869,29,13,14,3779218469.06,3779218539.28,3772425043.25,44.63218,-124.30797,0.0,internal_timestamp,59.4809989929,29,29,1563436243.25,33.6959991455,29,29,0,8.12129974365,29,29,3772425043.25
"('650',)",3.51320004463,29,13,1026.50696408,29,13,14,3779218469.06,3779218539.28,3772425043.31,44.63218,-124.30797,0.0,internal_timestamp,59.4560012817,29,29,1563436243.31,33.6959991455,29,29,0,8.12129974365,29,29,3772425043.31
"('651',)",3.51321005821,29,13,1026.50691229,29,13,14,3779218469.06,3779218539.28,3772425043.37,44.63218,-124.30797,0.0,internal_timestamp,59.4309997559,29,29,1563436243.37,33.6960983276,29,29,0,8.12139987946,29,29,3772425043.37
"('652',)",3.51322007179,29,13,1026.50688306,29,13,14,3779218469.06,3779218539.28,3772425043.43,44.63218,-124.30797,0.0,internal_timestamp,59.4070014954,29,29,1563436243.43,33.6962013245,29,29,0,8.12139987946,29,29,3772425043.43
"('653',)",3.51322007179,29,13,1026.50675469,29,13,14,3779218469.06,3779218539.28,3772425043.5,44.63218,-124.30797,0.0,internal_timestamp,59.3790016174,29,29,1563436243.5,33.6962013245,29,29,0,8.12139987946,29,29,3772425043.5
"('654',)",3.51322007179,29,13,1026.50662968,29,13,14,3779218469.06,3779218539.29,3772425043.56,44.63218,-124.30797,0.0,internal_timestamp,59.3549995422,29,29,1563436243.56,33.6962013245,29,29,0,8.12150001526,29,29,3772425043.56
"('655',)",3.51322007179,29,13,1026.50640097,29,13,14,3779218469.06,3779218539.29,3772425043.62,44.63218,-124.30797,0.0,internal_timestamp,59.3260002136,29,29,1563436243.62,33.6960983276,29,29,0,8.12160015106,29,29,3772425043.62
"('656',)",3.51321005821,29,13,1026.50612615,29,13,14,3779218469.06,3779218539.29,3772425043.68,44.63218,-124.30797,0.0,internal_timestamp,59.2999992371,29,29,1563436243.68,33.6958999634,29,29,0,8.12160015106,29,29,3772425043.68
"('657',)",3.51319003105,29,13,1026.50594749,29,13,14,3779218469.06,3779218539.29,3772425043.75,44.63218,-124.30797,0.0,internal_timestamp,59.2779998779,29,29,1563436243.75,33.6958007812,29,29,1,8.12160015106,29,29,3772425043.75
"('658',)",3.51319003105,29,13,1026.50575048,29,13,14,3779218469.06,3779218539.29,3772425043.81,44.63218,-124.30797,0.0,internal_timestamp,59.2519989014,29,29,1563436243.81,33.6957015991,29,29,0,8.12160015106,29,29,3772425043.81
"('659',)",3.51318001747,29,13,1026.50564045,29,13,14,3779218469.06,3779218539.29,3772425043.87,44.63218,-124.30797,0.0,internal_timestamp,59.2280006409,29,29,1563436243.87,33.6957015991,29,29,0,8.12160015106,29,29,3772425043.87
"('660',)",3.51318001747,29,13,1026.50551666,29,13,14,3779218469.06,3779218539.29,3772425043.93,44.63218,-124.30797,0.0,internal_timestamp,59.2010002136,29,29,1563436243.93,33.6957015991,29,29,0,8.12160015106,29,29,3772425043.93
"('661',)",3.51319003105,29,13,1026.50538829,29,13,14,3779218469.06,3779218539.29,3772425044.0,44.63218,-124.30797,0.0,internal_timestamp,59.1730003357,29,29,1563436244.0,33.6957015991,29,29,0,8.12160015106,29,29,3772425044.0
"('662',)",3.51320004463,29,13,1026.50543845,29,13,14,3779218469.06,3779218539.29,3772425044.06,44.63218,-124.30797,0.0,internal_timestamp,59.1500015259,29,29,1563436244.06,33.6958999634,29,29,0,8.12160015106,29,29,3772425044.06
"('663',)",3.51320004463,29,13,1026.50522189,29,13,14,3779218469.06,3779218539.29,3772425044.12,44.63218,-124.30797,0.0,internal_timestamp,59.1230010986,29,29,1563436244.12,33.6958007812,29,29,0,8.12170028687,29,29,3772425044.12
"('664',)",3.51320004463,29,13,1026.50508772,29,13,14,3779218469.06,3779218539.29,3772425044.18,44.63218,-124.30797,0.0,internal_timestamp,59.0970001221,29,29,1563436244.18,33.6958007812,29,29,0,8.12180042267,29,29,3772425044.18
"('665',)",3.51320004463,29,13,1026.50489529,29,13,14,3779218469.06,3779218539.29,3772425044.25,44.63218,-124.30797,0.0,internal_timestamp,59.0719985962,29,29,1563436244.25,33.6957015991,29,29,0,8.12180042267,29,29,3772425044.25
"('666',)",3.51319003105,29,13,1026.50468048,29,13,14,3779218469.06,3779218539.29,3772425044.31,44.63218,-124.30797,0.0,internal_timestamp,59.0460014343,29,29,1563436244.31,33.6955986023,29,29,0,8.1218996048,29,29,3772425044.31
"('667',)",3.51319003105,29,13,1026.50455211,29,13,14,3779218469.06,3779218539.29,3772425044.37,44.63218,-124.30797,0.0,internal_timestamp,59.0180015564,29,29,1563436244.37,33.6955986023,29,29,0,8.1218996048,29,29,3772425044.37
"('668',)",3.51319003105,29,13,1026.50442832,29,13,14,3779218469.06,3779218539.29,3772425044.43,44.63218,-124.30797,0.0,internal_timestamp,58.9910011292,29,29,1563436244.43,33.6955986023,29,29,0,8.1218996048,29,29,3772425044.43
"('669',)",3.51320004463,29,13,1026.5043899,29,13,14,3779218469.06,3779218539.29,3772425044.5,44.63218,-124.30797,0.0,internal_timestamp,58.9650001526,29,29,1563436244.5,33.6957015991,29,29,0,8.1218996048,29,29,3772425044.5
"('670',)",3.51321005821,29,13,1026.50436684,29,13,14,3779218469.06,3779218539.29,3772425044.56,44.63218,-124.30797,0.0,internal_timestamp,58.9430007935,29,29,1563436244.56,33.6958007812,29,29,0,8.1218996048,29,29,3772425044.56
"('671',)",3.51321005821,29,13,1026.50412616,29,13,14,3779218469.06,3779218539.3,3772425044.62,44.63218,-124.30797,0.0,internal_timestamp,58.9140014648,29,29,1563436244.62,33.6957015991,29,29,0,8.1220998764,29,29,3772425044.62
"('672',)",3.51323008537,29,13,1026.50369587,29,13,14,3779218469.06,3779218539.3,3772425044.68,44.63218,-124.30797,0.0,internal_timestamp,58.8880004883,29,29,1563436244.68,33.695400238,29,29,0,8.12259960175,29,29,3772425044.68
"('673',)",3.5132598877,29,13,1026.50285701,29,13,14,3779218469.06,3779218539.3,3772425044.75,44.63218,-124.30797,0.0,internal_timestamp,58.861000061,29,29,1563436244.75,33.6946983337,29,29,0,8.12370014191,29,29,3772425044.75
"('674',)",3.51331996918,29,13,1026.50197637,29,13,14,3779218469.06,3779218539.3,3772425044.81,44.63218,-124.30797,0.0,internal_timestamp,58.8339996338,29,29,1563436244.81,33.6940002441,29,29,0,8.1251001358,29,29,3772425044.81
"('675',)",3.51339006424,29,13,1026.50109611,29,13,14,3779218469.06,3779218539.3,3772425044.87,44.63218,-124.30797,0.0,internal_timestamp,58.811000824,29,29,1563436244.87,33.6932983398,29,29,0,8.1266002655,29,29,3772425044.87
"('676',)",3.5134499073,29,13,1026.50058951,29,13,14,3779218469.06,3779218539.3,3772425044.93,44.63218,-124.30797,0.0,internal_timestamp,58.7840003967,29,29,1563436244.93,33.6930007935,29,29,1,8.12759971619,29,29,3772425044.93
"('677',)",3.51348996162,29,13,1026.50010972,29,13,14,3779218469.06,3779218539.3,3772425045.08,44.63218,-124.30797,0.0,internal_timestamp,58.7569999695,29,29,1563436245.08,33.6926994324,29,29,0,8.12839984894,29,29,3772425045.08
"('678',)",3.51352000237,29,13,1026.49973149,29,13,14,3779218469.06,3779218539.3,3772425045.09,44.63218,-124.30797,0.0,internal_timestamp,58.7280006409,29,29,1563436245.09,33.6925010681,29,29,0,8.12899971008,29,29,3772425045.09
"('679',)",3.51355004311,29,13,1026.49928162,29,13,14,3779218469.06,3779218539.3,3772425045.12,44.63218,-124.30797,0.0,internal_timestamp,58.7010002136,29,29,1563436245.12,33.692199707,29,29,0,8.12959957123,29,29,3772425045.12
"('680',)",3.51358008385,29,13,1026.49875273,29,13,14,3779218469.06,3779218539.3,3772425045.18,44.63218,-124.30797,0.0,internal_timestamp,58.6769981384,29,29,1563436245.18,33.6917991638,29,29,0,8.13029956818,29,29,3772425045.18
"('681',)",3.51359009743,29,13,1026.49811273,29,13,14,3779218469.06,3779218539.3,3772425045.25,44.63218,-124.30797,0.0,internal_timestamp,58.6489982605,29,29,1563436245.25,33.6912994385,29,29,0,8.13109970093,29,29,3772425045.25
"('682',)",3.51361989975,29,13,1026.49757927,29,13,14,3779218469.06,3779218539.3,3772425045.31,44.63218,-124.30797,0.0,internal_timestamp,58.6240005493,29,29,1563436245.31,33.6908988953,29,29,0,8.13179969788,29,29,3772425045.31
"('683',)",3.51364994049,29,13,1026.49705037,29,13,14,3779218469.06,3779218539.3,3772425045.37,44.63218,-124.30797,0.0,internal_timestamp,58.5999984741,29,29,1563436245.37,33.6904983521,29,29,0,8.13249969482,29,29,3772425045.37
"('684',)",3.51367998123,29,13,1026.49657018,29,13,14,3779218469.06,3779218539.3,3772425045.43,44.63218,-124.30797,0.0,internal_timestamp,58.5690002441,29,29,1563436245.43,33.6902008057,29,29,0,8.13319969177,29,29,3772425045.43
"('685',)",3.51373004913,29,13,1026.4961877,29,13,14,3779218469.06,3779218539.3,3772425045.49,44.63218,-124.30797,0.0,internal_timestamp,58.5429992676,29,29,1563436245.49,33.6899986267,29,29,0,8.13389968872,29,29,3772425045.49
"('686',)",3.51378011703,29,13,1026.49577827,29,13,14,3779218469.06,3779218539.3,3772425045.56,44.63218,-124.30797,0.0,internal_timestamp,58.516998291,29,29,1563436245.56,33.6898002625,29,29,0,8.13479995728,29,29,3772425045.56
"('687',)",3.5138399601,29,13,1026.49512206,29,13,14,3779218469.06,3779218539.3,3772425045.62,44.63218,-124.30797,0.0,internal_timestamp,58.4920005798,29,29,1563436245.62,33.6893005371,29,29,0,8.13580036163,29,29,3772425045.62
"('688',)",3.51392006874,29,13,1026.49437748,29,29,14,3779218469.06,3779218539.3,3772425045.68,44.63218,-124.30797,0.0,internal_timestamp,58.4640007019,29,29,1563436245.68,33.6888008118,29,29,0,8.13729953766,29,29,3772425045.68
"('689',)",3.51401996613,29,13,1026.49333642,29,13,14,3779218469.06,3779218539.3,3772425045.75,44.63218,-124.30797,0.0,internal_timestamp,58.436000824,29,29,1563436245.75,33.6879997253,29,29,0,8.13920021057,29,29,3772425045.75
"('690',)",3.51413011551,29,13,1026.49227469,29,13,14,3779218469.06,3779218539.3,3772425045.81,44.63218,-124.30797,0.0,internal_timestamp,58.4099998474,29,29,1563436245.81,33.6871986389,29,29,0,8.14130020142,29,29,3772425045.81
"('691',)",3.51420998573,29,13,1026.49114093,29,13,14,3779218469.06,3779218539.3,3772425045.87,44.63218,-124.30797,0.0,internal_timestamp,58.3819999695,29,29,1563436245.87,33.6862983704,29,29,0,8.14330005646,29,29,3772425045.87
"('692',)",3.51426005363,29,13,1026.49017312,29,13,14,3779218469.06,3779218539.3,3772425045.93,44.63218,-124.30797,0.0,internal_timestamp,58.3530006409,29,29,1563436245.93,33.6855010986,29,29,0,8.14470005035,29,29,3772425045.93
"('693',)",3.5142800808,29,13,1026.48945683,29,13,14,3779218469.06,3779218539.3,3772425045.99,44.63218,-124.30797,0.0,internal_timestamp,58.3260002136,29,29,1563436245.99,33.6848983765,29,29,0,8.14550018311,29,29,3772425045.99
"('694',)",3.51430010796,29,13,1026.48903404,29,13,14,3779218469.06,3779218539.3,3772425046.06,44.63218,-124.30797,0.0,internal_timestamp,58.3009986877,29,29,1563436246.06,33.6846008301,29,29,0,8.14599990845,29,29,3772425046.06
"('695',)",3.5143198967,29,13,1026.48887571,29,13,14,3779218469.06,3779218539.3,3772425046.12,44.63218,-124.30797,0.0,internal_timestamp,58.2729988098,29,29,1563436246.12,33.6846008301,29,29,0,8.14620018005,29,29,3772425046.12
"('696',)",3.51433992386,29,13,1026.48870711,29,13,14,3779218469.06,3779218539.3,3772425046.18,44.63218,-124.30797,0.0,internal_timestamp,58.2459983826,29,29,1563436246.18,33.6846008301,29,29,0,8.14649963379,29,29,3772425046.18
"('697',)",3.5143699646,29,13,1026.48835441,29,13,14,3779218469.06,3779218539.3,3772425046.25,44.63218,-124.30797,0.0,internal_timestamp,58.2200012207,29,29,1563436246.25,33.6843986511,29,29,0,8.14700031281,29,29,3772425046.25
"('698',)",3.51438999176,29,13,1026.48781751,29,13,14,3779218469.06,3779218539.3,3772425046.31,44.63218,-124.30797,0.0,internal_timestamp,58.1910018921,29,29,1563436246.31,33.6839981079,29,29,0,8.14760017395,29,29,3772425046.31
"('699',)",3.51441001892,29,13,1026.48727777,29,13,14,3779218469.06,3779218539.3,3772425046.37,44.63218,-124.30797,0.0,internal_timestamp,58.1640014648,29,29,1563436246.37,33.6836013794,29,29,0,8.1483001709,29,29,3772425046.37
"('700',)",3.51443004608,29,13,1026.48664683,29,13,14,3779218469.06,3779218539.3,3772425046.43,44.63218,-124.30797,0.0,internal_timestamp,58.1380004883,29,29,1563436246.43,33.6831016541,29,29,0,8.14910030365,29,29,3772425046.43
"('701',)",3.51445007324,29,13,1026.48601748,29,13,14,3779218469.06,3779218539.3,3772425046.5,44.63218,-124.30797,0.0,internal_timestamp,58.1129989624,29,29,1563436246.5,33.682598114,29,29,0,8.1499004364,29,29,3772425046.5
"('702',)",3.51448988914,29,13,1026.48562875,29,13,14,3779218469.06,3779218539.3,3772425046.56,44.63218,-124.30797,0.0,internal_timestamp,58.0849990845,29,29,1563436246.56,33.6823997498,29,29,0,8.15060043335,29,29,3772425046.56
"('703',)",3.51452994347,29,13,1026.48535236,29,13,14,3779218469.06,3779218539.3,3772425046.62,44.63218,-124.30797,0.0,internal_timestamp,58.0579986572,29,29,1563436246.62,33.6823005676,29,29,0,8.15110015869,29,29,3772425046.62
"('704',)",3.51455998421,29,13,1026.48510015,29,13,14,3779218469.06,3779218539.3,3772425046.68,44.63218,-124.30797,0.0,internal_timestamp,58.033000946,29,29,1563436246.68,33.6822013855,29,29,0,8.15149974823,29,29,3772425046.68
"('705',)",3.51459002495,29,13,1026.48492224,29,13,14,3779218469.06,3779218539.3,3772425046.75,44.63218,-124.30797,0.0,internal_timestamp,58.0040016174,29,29,1563436246.75,33.6822013855,29,29,0,8.15180015564,29,29,3772425046.75
"('706',)",3.51460003853,29,13,1026.48458463,29,13,14,3779218469.06,3779218539.3,3772425046.81,44.63218,-124.30797,0.0,internal_timestamp,57.9780006409,29,29,1563436246.81,33.6819992065,29,29,0,8.15219974518,29,29,3772425046.81
"('707',)",3.51462006569,29,13,1026.4840373,29,13,14,3779218469.06,3779218539.3,3772425046.87,44.63218,-124.30797,0.0,internal_timestamp,57.9500007629,29,29,1563436246.87,33.6815986633,29,29,0,8.15289974213,29,29,3772425046.87
"('708',)",3.51466989517,29,13,1026.48357867,29,13,14,3779218469.06,3779218539.3,3772425046.93,44.63218,-124.30797,0.0,internal_timestamp,57.9269981384,29,29,1563436246.93,33.6813011169,29,29,0,8.15369987488,29,29,3772425046.93
"('709',)",3.51469993591,29,13,1026.48290522,29,13,14,3779218469.06,3779218539.3,3772425047.0,44.63218,-124.30797,0.0,internal_timestamp,57.8950004578,29,29,1563436247.0,33.6808013916,29,29,0,8.15460014343,29,29,3772425047.0
"('710',)",3.51472997665,29,13,1026.48224551,29,13,14,3779218469.06,3779218539.31,3772425047.06,44.63218,-124.30797,0.0,internal_timestamp,57.8660011292,29,29,1563436247.06,33.6803016663,29,29,0,8.15550041199,29,29,3772425047.06
"('711',)",3.51473999023,29,13,1026.48154763,29,13,14,3779218469.06,3779218539.31,3772425047.12,44.63218,-124.30797,0.0,internal_timestamp,57.8429985046,29,29,1563436247.12,33.6796989441,29,29,0,8.15629959106,29,29,3772425047.12
